epoch,step,train_loss
301,15099,0.0928240567445755
302,15149,0.10065215080976486
303,15199,0.0863306000828743
304,15249,0.0886254832148552
305,15299,0.11137235164642334
306,15349,0.10842475295066833
307,15399,0.08524639159440994
308,15449,0.111081562936306
309,15499,0.10070188343524933
310,15549,0.10917279869318008
311,15599,0.11121269315481186
312,15649,0.13476522266864777
313,15699,0.11166981607675552
314,15749,0.12912043929100037
315,15799,0.12483995407819748
316,15849,0.12723778188228607
317,15899,0.11147214472293854
318,15949,0.09430759400129318
319,15999,0.1084313839673996
320,16049,0.1009301245212555
321,16099,0.09072386473417282
322,16149,0.09989412128925323
323,16199,0.09167379140853882
324,16249,0.11035614460706711
325,16299,0.0826900452375412
326,16349,0.07318281382322311
327,16399,0.08785436302423477
328,16449,0.071045882999897
329,16499,0.081032894551754
330,16549,0.09555644541978836
331,16599,0.08783422410488129
332,16649,0.0862085297703743
333,16699,0.08659573644399643
334,16749,0.08962830156087875
335,16799,0.10056329518556595
336,16849,0.0849764496088028
337,16899,0.05837578698992729
338,16949,0.08929399400949478
339,16999,0.0791967511177063
340,17049,0.10243552923202515
341,17099,0.10048101842403412
342,17149,0.08764084428548813
343,17199,0.07377989590167999
344,17249,0.10285060852766037
345,17299,0.10014009475708008
346,17349,0.09670225530862808
347,17399,0.09440558403730392
348,17449,0.08859045058488846
349,17499,0.09278032928705215
350,17549,0.09657029807567596
351,17599,0.06553446501493454
352,17649,0.09910670667886734
353,17699,0.08145974576473236
354,17749,0.08339395374059677
355,17799,0.0747671127319336
356,17849,0.07994404435157776
357,17899,0.07245514541864395
358,17949,0.08575337380170822
359,17999,0.06902933120727539
360,18049,0.06745125353336334
361,18099,0.0707932859659195
362,18149,0.08116905391216278
363,18199,0.07929949462413788
364,18249,0.06668629497289658
365,18299,0.0683087408542633
366,18349,0.07821935415267944
367,18399,0.07083012163639069
368,18449,0.08800200372934341
369,18499,0.07909590750932693
370,18549,0.08025974780321121
371,18599,0.09149201214313507
372,18649,0.08702994138002396
373,18699,0.09621790796518326
374,18749,0.1288989633321762
375,18799,0.12386022508144379
376,18849,0.14846757054328918
377,18899,0.12320637702941895
378,18949,0.15432754158973694
379,18999,0.08355189859867096
380,19049,0.07549379020929337
381,19099,0.07534705102443695
382,19149,0.07025572657585144
383,19199,0.07790394872426987
384,19249,0.07147300988435745
385,19299,0.08898081630468369
386,19349,0.06840173900127411
387,19399,0.06332060694694519
388,19449,0.07703771442174911
389,19499,0.062197569757699966
390,19549,0.06341975927352905
391,19599,0.07149291038513184
392,19649,0.08336284756660461
393,19699,0.06749909371137619
394,19749,0.06864485889673233
395,19799,0.07482004165649414
396,19849,0.08525003492832184
397,19899,0.08059537410736084
398,19949,0.06596724689006805
399,19999,0.07026023417711258
400,20049,0.06918629258871078
401,20099,0.07717373967170715
402,20149,0.08179610222578049
403,20199,0.07061763852834702
404,20249,0.07760659605264664
405,20299,0.06491147726774216
406,20349,0.0894882008433342
407,20399,0.051510367542505264
408,20449,0.0777544304728508
409,20499,0.07620009034872055
410,20549,0.0980202853679657
411,20599,0.07760022580623627
412,20649,0.1097755953669548
413,20699,0.10309125483036041
414,20749,0.16494245827198029
415,20799,0.09886037558317184
416,20849,0.13145337998867035
417,20899,0.10103648900985718
418,20949,0.10064245015382767
419,20999,0.06421700119972229
420,21049,0.08193622529506683
421,21099,0.06467697024345398
422,21149,0.0759243443608284
423,21199,0.07881535589694977
424,21249,0.05677461624145508
425,21299,0.043026283383369446
426,21349,0.07123808562755585
427,21399,0.0643123909831047
428,21449,0.06961145997047424
429,21499,0.05807923153042793
430,21549,0.06399896740913391
431,21599,0.0664430633187294
432,21649,0.07311400026082993
433,21699,0.05397392809391022
434,21749,0.06283995509147644
435,21799,0.04605022445321083
436,21849,0.0636766105890274
437,21899,0.06271947920322418
438,21949,0.06269865483045578
439,21999,0.05455983057618141
440,22049,0.0590716116130352
441,22099,0.07433874160051346
442,22149,0.062421225011348724
443,22199,0.057836927473545074
444,22249,0.05507909506559372
445,22299,0.06522084027528763
446,22349,0.061749111860990524
447,22399,0.05887103080749512
448,22449,0.06325695663690567
449,22499,0.06016692519187927
450,22549,0.06742417812347412
451,22599,0.0627964660525322
452,22649,0.06222039461135864
453,22699,0.07747539132833481
454,22749,0.055576495826244354
455,22799,0.06454212218523026
456,22849,0.08269185572862625
457,22899,0.07484694570302963
458,22949,0.08635473251342773
459,22999,0.06938430666923523
460,23049,0.11532341688871384
461,23099,0.12230794876813889
462,23149,0.18571895360946655
463,23199,0.1378336250782013
464,23249,0.14743952453136444
465,23299,0.10423678904771805
466,23349,0.10215044766664505
467,23399,0.07230798155069351
468,23449,0.06256971508264542
469,23499,0.04799192398786545
470,23549,0.061671387404203415
471,23599,0.05307640880346298
472,23649,0.05915458872914314
473,23699,0.054893892258405685
474,23749,0.05383206903934479
475,23799,0.06703553348779678
476,23849,0.05236801877617836
477,23899,0.05885878577828407
478,23949,0.06611323356628418
479,23999,0.049920082092285156
480,24049,0.0639253482222557
481,24099,0.05292931944131851
482,24149,0.05628865584731102
483,24199,0.06056109443306923
484,24249,0.055492058396339417
485,24299,0.06900189816951752
486,24349,0.05773478373885155
487,24399,0.06955678015947342
488,24449,0.05952050909399986
489,24499,0.050543829798698425
490,24549,0.05518019571900368
491,24599,0.0561196506023407
492,24649,0.06157459691166878
493,24699,0.07235652953386307
494,24749,0.06900294125080109
495,24799,0.07564963400363922
496,24849,0.07310575991868973
497,24899,0.09527773410081863
498,24949,0.13557828962802887
499,24999,0.10866416990756989
500,25049,0.13989609479904175
501,25099,0.109530970454216
502,25149,0.11260189116001129
503,25199,0.07747730612754822
504,25249,0.08956403285264969
505,25299,0.07645901292562485
506,25349,0.0670272633433342
507,25399,0.05600186809897423
508,25449,0.053390614688396454
509,25499,0.05897604674100876
510,25549,0.0696064755320549
511,25599,0.061426982283592224
512,25649,0.055618152022361755
513,25699,0.05429810285568237
514,25749,0.06978035718202591
515,25799,0.04130514711141586
516,25849,0.06876292079687119
517,25899,0.06653615087270737
518,25949,0.0926767960190773
519,25999,0.0853949561715126
520,26049,0.09977345168590546
521,26099,0.08203902840614319
522,26149,0.11089698225259781
523,26199,0.07345404475927353
524,26249,0.06932491064071655
525,26299,0.07280571013689041
526,26349,0.07208510488271713
527,26399,0.04779626801609993
528,26449,0.05232592299580574
529,26499,0.059735994786024094
530,26549,0.07595215737819672
531,26599,0.05347875878214836
532,26649,0.07187686115503311
533,26699,0.06368918716907501
534,26749,0.08352117240428925
535,26799,0.08401765674352646
536,26849,0.08594924956560135
537,26899,0.07330774515867233
538,26949,0.09839949756860733
539,26999,0.08219728618860245
540,27049,0.05885939300060272
541,27099,0.06348781287670135
542,27149,0.06681632995605469
543,27199,0.05925261229276657
544,27249,0.055606659501791
545,27299,0.05212143808603287
546,27349,0.07019311189651489
547,27399,0.05245169624686241
548,27449,0.06760668754577637
549,27499,0.06452951580286026
550,27549,0.07667212933301926
551,27599,0.06417650729417801
552,27649,0.07174085825681686
553,27699,0.06950732320547104
554,27749,0.06982817500829697
555,27799,0.0815294161438942
556,27849,0.07612250000238419
557,27899,0.06870195269584656
558,27949,0.07469815015792847
559,27999,0.06863271445035934
560,28049,0.08249242603778839
561,28099,0.07028856128454208
562,28149,0.09752904623746872
563,28199,0.08932631462812424
564,28249,0.08898177742958069
565,28299,0.0580095574259758
566,28349,0.06152383238077164
567,28399,0.07369682937860489
568,28449,0.08505091816186905
569,28499,0.06414099782705307
570,28549,0.06149742007255554
571,28599,0.06735311448574066
572,28649,0.08024389296770096
573,28699,0.05865626037120819
574,28749,0.0878155529499054
575,28799,0.06092032417654991
576,28849,0.07261006534099579
577,28899,0.0584583505988121
578,28949,0.07954466342926025
579,28999,0.05812016502022743
580,29049,0.07908046245574951
581,29099,0.07172742486000061
582,29149,0.07503664493560791
583,29199,0.06625517457723618
584,29249,0.09051671624183655
585,29299,0.07753083854913712
586,29349,0.08464045077562332
587,29399,0.0832710787653923
588,29449,0.08192414045333862
589,29499,0.07033161073923111
590,29549,0.08984317630529404
591,29599,0.074698306620121
592,29649,0.09417051821947098
593,29699,0.06948978453874588
594,29749,0.09754088521003723
595,29799,0.07663006335496902
596,29849,0.09065964818000793
597,29899,0.07842836529016495
598,29949,0.06701745837926865
599,29999,0.058804649859666824
600,30049,0.0653538778424263
601,30099,0.05697071924805641
602,30149,0.054199494421482086
603,30199,0.05793137848377228
604,30249,0.06495194882154465
605,30299,0.06824245303869247
606,30349,0.07113150507211685
607,30399,0.06480663269758224
608,30449,0.057884443551301956
609,30499,0.06224707514047623
610,30549,0.07907663285732269
611,30599,0.051043059676885605
612,30649,0.05562346801161766
613,30699,0.048770345747470856
614,30749,0.08320295065641403
615,30799,0.07235347479581833
616,30849,0.08931524306535721
617,30899,0.08067388087511063
618,30949,0.08510421216487885
619,30999,0.05979640781879425
620,31049,0.09491770714521408
621,31099,0.06898968666791916
622,31149,0.08857546001672745
623,31199,0.06961379200220108
624,31249,0.07919856160879135
625,31299,0.055413562804460526
626,31349,0.04559151455760002
627,31399,0.056027308106422424
628,31449,0.05591844767332077
629,31499,0.05166352167725563
630,31549,0.060659922659397125
631,31599,0.054713744670152664
632,31649,0.05454489216208458
633,31699,0.05143921822309494
634,31749,0.06271225959062576
635,31799,0.07518347352743149
636,31849,0.076664038002491
637,31899,0.07462187856435776
638,31949,0.08972680568695068
639,31999,0.06791924685239792
640,32049,0.09212812036275864
641,32099,0.0693122074007988
642,32149,0.12179909646511078
643,32199,0.07940537482500076
644,32249,0.09012947231531143
645,32299,0.0706014484167099
646,32349,0.07680674642324448
647,32399,0.06863842904567719
648,32449,0.08851892501115799
649,32499,0.05222655087709427
650,32549,0.06125469505786896
651,32599,0.05418890714645386
652,32649,0.057237040251493454
653,32699,0.04874839633703232
654,32749,0.05489460006356239
655,32799,0.05031958594918251
656,32849,0.062454257160425186
657,32899,0.05728340148925781
658,32949,0.046834997832775116
659,32999,0.04272446036338806
660,33049,0.07380316406488419
661,33099,0.058610543608665466
662,33149,0.07140278816223145
663,33199,0.055385444313287735
664,33249,0.06649716943502426
665,33299,0.06410932540893555
666,33349,0.08938855677843094
667,33399,0.09348729997873306
668,33449,0.16146375238895416
669,33499,0.1042100116610527
670,33549,0.10916806757450104
671,33599,0.11084461957216263
672,33649,0.09023742377758026
673,33699,0.0660693421959877
674,33749,0.09238731116056442
675,33799,0.07828250527381897
676,33849,0.0717795267701149
677,33899,0.06340640038251877
678,33949,0.06450098752975464
679,33999,0.0616077221930027
680,34049,0.05210496857762337
681,34099,0.05405336245894432
682,34149,0.07312384992837906
683,34199,0.054355163127183914
684,34249,0.07693887501955032
685,34299,0.06986713409423828
686,34349,0.07646021991968155
687,34399,0.0680784285068512
688,34449,0.07241766899824142
689,34499,0.06920382380485535
690,34549,0.06961654871702194
691,34599,0.06116872653365135
692,34649,0.05342555046081543
693,34699,0.057226795703172684
694,34749,0.05841309577226639
695,34799,0.042724572122097015
696,34849,0.0647779256105423
697,34899,0.05197874829173088
698,34949,0.041395269334316254
699,34999,0.05023658648133278
700,35049,0.05469454824924469
701,35099,0.05373609438538551
702,35149,0.05307573080062866
703,35199,0.058040112257003784
704,35249,0.054311539977788925
705,35299,0.06364544481039047
706,35349,0.06896720081567764
707,35399,0.05422837659716606
708,35449,0.09414540976285934
709,35499,0.07914881408214569
710,35549,0.13961847126483917
711,35599,0.111520916223526
712,35649,0.1461428552865982
713,35699,0.10312238335609436
714,35749,0.15651218593120575
715,35799,0.08344045281410217
716,35849,0.12811574339866638
717,35899,0.07529331743717194
718,35949,0.07526988536119461
719,35999,0.05427733436226845
720,36049,0.054040130227804184
721,36099,0.05582074820995331
722,36149,0.053667087107896805
723,36199,0.044838085770606995
724,36249,0.05451373755931854
725,36299,0.04981262609362602
726,36349,0.04295942559838295
727,36399,0.04743955656886101
728,36449,0.04841699078679085
729,36499,0.043712154030799866
730,36549,0.06102478876709938
731,36599,0.06340786069631577
732,36649,0.045972857624292374
733,36699,0.06109238788485527
734,36749,0.05115045607089996
735,36799,0.06225232034921646
736,36849,0.07203225046396255
737,36899,0.04624573513865471
738,36949,0.06718812882900238
739,36999,0.05362040922045708
740,37049,0.07132568210363388
741,37099,0.07171063125133514
742,37149,0.09938717633485794
743,37199,0.08005061745643616
744,37249,0.10325721651315689
745,37299,0.07409519702196121
746,37349,0.09116309881210327
747,37399,0.10780941694974899
748,37449,0.1339150071144104
749,37499,0.07470285892486572
750,37549,0.1151222363114357
751,37599,0.06637504696846008
752,37649,0.08913490176200867
753,37699,0.058181971311569214
754,37749,0.09447631984949112
755,37799,0.06277555972337723
756,37849,0.0786353126168251
757,37899,0.06957054138183594
758,37949,0.06978118419647217
759,37999,0.05790046602487564
760,38049,0.04830562323331833
761,38099,0.049984633922576904
762,38149,0.05067126080393791
763,38199,0.05160243436694145
764,38249,0.051884401589632034
765,38299,0.05514128506183624
766,38349,0.044351138174533844
767,38399,0.04411477595567703
768,38449,0.05769164860248566
769,38499,0.04153519496321678
770,38549,0.06383863091468811
771,38599,0.045290764421224594
772,38649,0.04754031449556351
773,38699,0.04820166900753975
774,38749,0.05592448264360428
775,38799,0.05450352653861046
776,38849,0.09009938687086105
777,38899,0.07369668781757355
778,38949,0.10238947719335556
779,38999,0.08770103007555008
780,39049,0.14599035680294037
781,39099,0.09906371682882309
782,39149,0.12052321434020996
783,39199,0.0798119306564331
784,39249,0.08827026933431625
785,39299,0.06735638529062271
786,39349,0.09116826206445694
787,39399,0.07585553824901581
788,39449,0.06907573342323303
789,39499,0.050596024841070175
790,39549,0.06752728670835495
791,39599,0.05060314014554024
792,39649,0.045319605618715286
793,39699,0.04583289846777916
794,39749,0.04221736639738083
795,39799,0.04991622269153595
796,39849,0.05144602060317993
797,39899,0.046926770359277725
798,39949,0.05207759886980057
799,39999,0.05008761212229729
800,40049,0.05358228459954262
801,40099,0.0680500939488411
802,40149,0.053200118243694305
803,40199,0.0740109458565712
804,40249,0.079318568110466
805,40299,0.06082075834274292
806,40349,0.08477269858121872
807,40399,0.07342581450939178
808,40449,0.1026548445224762
809,40499,0.09571342170238495
810,40549,0.0969134122133255
811,40599,0.06984873861074448
812,40649,0.09092249721288681
813,40699,0.0772157609462738
814,40749,0.07811055332422256
815,40799,0.05084501951932907
816,40849,0.07813114672899246
817,40899,0.05257424712181091
818,40949,0.06342726200819016
819,40999,0.04791503772139549
820,41049,0.06329350918531418
821,41099,0.06226770579814911
822,41149,0.0696573257446289
823,41199,0.0643259733915329
824,41249,0.06652376800775528
825,41299,0.059570617973804474
826,41349,0.07179998606443405
827,41399,0.06313782185316086
828,41449,0.08064552396535873
829,41499,0.06987667083740234
830,41549,0.08663487434387207
831,41599,0.07208380848169327
832,41649,0.10454785078763962
833,41699,0.059679243713617325
834,41749,0.0813184604048729
835,41799,0.05107249692082405
836,41849,0.08273117244243622
837,41899,0.0511905662715435
838,41949,0.06613844633102417
839,41999,0.07511918991804123
840,42049,0.07412490248680115
841,42099,0.06612427532672882
842,42149,0.08612985163927078
843,42199,0.06537926197052002
844,42249,0.09541278332471848
845,42299,0.07464469224214554
846,42349,0.09083959460258484
847,42399,0.0641506016254425
848,42449,0.07192658632993698
849,42499,0.0623781755566597
850,42549,0.05212711542844772
851,42599,0.04972970858216286
852,42649,0.04907432571053505
853,42699,0.05588894337415695
854,42749,0.048359464854002
855,42799,0.046694133430719376
856,42849,0.0565091036260128
857,42899,0.04422380402684212
858,42949,0.05545855313539505
859,42999,0.04974207282066345
860,43049,0.04699612408876419
861,43099,0.0497625358402729
862,43149,0.05534946173429489
863,43199,0.04900461062788963
864,43249,0.06021860986948013
865,43299,0.04509225860238075
866,43349,0.07121119648218155
867,43399,0.06065410003066063
868,43449,0.07841892540454865
869,43499,0.08674348890781403
870,43549,0.11055347323417664
871,43599,0.11924602836370468
872,43649,0.1936023235321045
873,43699,0.11257798969745636
874,43749,0.15158477425575256
875,43799,0.10351407527923584
876,43849,0.08079688996076584
877,43899,0.06983121484518051
878,43949,0.06086405739188194
879,43999,0.04366007819771767
880,44049,0.04278867691755295
881,44099,0.04572988301515579
882,44149,0.046063631772994995
883,44199,0.04685596376657486
884,44249,0.04062943533062935
885,44299,0.05574516952037811
886,44349,0.04063078761100769
887,44399,0.05030841380357742
888,44449,0.05913384258747101
889,44499,0.04848020151257515
890,44549,0.0460863895714283
891,44599,0.05281604081392288
892,44649,0.042745791375637054
893,44699,0.05842834338545799
894,44749,0.04112139716744423
895,44799,0.04816446825861931
896,44849,0.045776333659887314
897,44899,0.05358313396573067
898,44949,0.06216001883149147
899,44999,0.05887068063020706
900,45049,0.0550491139292717
901,45099,0.0703229010105133
902,45149,0.09114021807909012
903,45199,0.11296209692955017
904,45249,0.1929503232240677
905,45299,0.11811842024326324
906,45349,0.1487441211938858
907,45399,0.08811851590871811
908,45449,0.08164782077074051
909,45499,0.060994699597358704
910,45549,0.06579332053661346
911,45599,0.05106451362371445
912,45649,0.05359721928834915
913,45699,0.04751737415790558
914,45749,0.04372932389378548
915,45799,0.049971599131822586
916,45849,0.0439273901283741
917,45899,0.04500938206911087
918,45949,0.05102577432990074
919,45999,0.04216033220291138
920,46049,0.05153336375951767
921,46099,0.042465709149837494
922,46149,0.04745294526219368
923,46199,0.044786445796489716
924,46249,0.055322714149951935
925,46299,0.06088404357433319
926,46349,0.06266294419765472
927,46399,0.05580359324812889
928,46449,0.07202959805727005
929,46499,0.04346168041229248
930,46549,0.07349111139774323
931,46599,0.07261496037244797
932,46649,0.06452028453350067
933,46699,0.06089299917221069
934,46749,0.08197475224733353
935,46799,0.07384981215000153
936,46849,0.08051341772079468
937,46899,0.06691154092550278
938,46949,0.11103368550539017
939,46999,0.09335603564977646
940,47049,0.08352562040090561
941,47099,0.08926476538181305
942,47149,0.11841617524623871
943,47199,0.07381631433963776
944,47249,0.09291352331638336
945,47299,0.06893467903137207
946,47349,0.08230098336935043
947,47399,0.06694967299699783
948,47449,0.06595969200134277
949,47499,0.053269632160663605
950,47549,0.0510081984102726
951,47599,0.05686546117067337
952,47649,0.0547548271715641
953,47699,0.0407363660633564
954,47749,0.07668597996234894
955,47799,0.04290860891342163
956,47849,0.05546540021896362
957,47899,0.0517076775431633
958,47949,0.0514519140124321
959,47999,0.0485377311706543
960,48049,0.06694334745407104
961,48099,0.05158393830060959
962,48149,0.061394043266773224
963,48199,0.05493580177426338
964,48249,0.04877578467130661
965,48299,0.06517533212900162
966,48349,0.0678030475974083
967,48399,0.09141767024993896
968,48449,0.10138927400112152
969,48499,0.09853190928697586
970,48549,0.1367342472076416
971,48599,0.09776854515075684
972,48649,0.095707006752491
973,48699,0.08552762866020203
974,48749,0.1040189266204834
975,48799,0.06992541253566742
976,48849,0.07919546216726303
977,48899,0.06443410366773605
978,48949,0.052535928785800934
979,48999,0.05789932981133461
980,49049,0.055804986506700516
981,49099,0.05579662322998047
982,49149,0.06027023494243622
983,49199,0.0548127144575119
984,49249,0.0595984160900116
985,49299,0.05582251399755478
986,49349,0.08444850891828537
987,49399,0.08192089200019836
988,49449,0.10852020978927612
989,49499,0.08774787932634354
990,49549,0.11068490892648697
991,49599,0.08496831357479095
992,49649,0.10366961359977722
993,49699,0.08265633136034012
994,49749,0.06429802626371384
995,49799,0.07162991166114807
996,49849,0.06151583045721054
997,49899,0.05375219136476517
998,49949,0.07436557859182358
999,49999,0.05541059002280235
