epoch,loss_epoch,loss_step,step
185,,0.15274497866630554,14649
185,0.15774163603782654,,14693
186,,0.10761679708957672,14699
186,,0.15346866846084595,14749
186,0.1565154492855072,,14772
187,,0.14386078715324402,14799
187,,0.14098645746707916,14849
187,0.14910420775413513,,14851
188,,0.13816383481025696,14899
188,0.1460040658712387,,14930
189,,0.15035870671272278,14949
189,,0.1411011815071106,14999
189,0.14228308200836182,,15009
190,,0.14848428964614868,15049
190,0.13959236443042755,,15088
191,,0.12288995832204819,15099
191,,0.09232845157384872,15149
191,0.13551193475723267,,15167
192,,0.1364087164402008,15199
192,0.1328122615814209,,15246
193,,0.0997573733329773,15249
193,,0.12524203956127167,15299
193,0.13142220675945282,,15325
194,,0.1308026760816574,15349
194,,0.09768171608448029,15399
194,0.12960220873355865,,15404
195,,0.14033465087413788,15449
195,0.1303834617137909,,15483
196,,0.11422805488109589,15499
196,,0.1603507250547409,15549
196,0.12351666390895844,,15562
197,,0.10069328546524048,15599
197,0.12069937586784363,,15641
198,,0.13226661086082458,15649
198,,0.15236133337020874,15699
198,0.1186487153172493,,15720
199,,0.08114777505397797,15749
199,,0.06154637783765793,15799
199,0.12275362759828568,,15799
200,,0.17297834157943726,15849
200,0.18703989684581757,,15878
201,,0.13113124668598175,15899
201,,0.1389016956090927,15949
201,0.15558971464633942,,15957
202,,0.20245474576950073,15999
202,0.14497095346450806,,16036
203,,0.13304880261421204,16049
203,,0.11660421639680862,16099
203,0.1350061297416687,,16115
204,,0.12067291140556335,16149
204,0.1287970095872879,,16194
205,,0.13102313876152039,16199
205,,0.10788602381944656,16249
205,0.12421818822622299,,16273
206,,0.12353675067424774,16299
206,,0.10571617633104324,16349
206,0.12170068174600601,,16352
207,,0.11401733756065369,16399
207,0.11923902481794357,,16431
208,,0.0661468356847763,16449
208,,0.1450600028038025,16499
208,0.11592002213001251,,16510
209,,0.11638282239437103,16549
209,0.11618279665708542,,16589
210,,0.12817126512527466,16599
210,,0.12871527671813965,16649
210,0.11138340085744858,,16668
211,,0.13231651484966278,16699
211,0.10811033844947815,,16747
212,,0.12265518307685852,16749
212,,0.14146602153778076,16799
212,0.11072022467851639,,16826
213,,0.10606574267148972,16849
213,,0.10448656976222992,16899
213,0.10420433431863785,,16905
214,,0.10619808733463287,16949
214,0.10401767492294312,,16984
215,,0.09924584627151489,16999
215,,0.13343989849090576,17049
215,0.10524196922779083,,17063
216,,0.09653449058532715,17099
216,0.0976170226931572,,17142
217,,0.1045709177851677,17149
217,,0.08365444093942642,17199
217,0.09583496302366257,,17221
218,,0.11099115014076233,17249
218,,0.1281898021697998,17299
218,0.09520211815834045,,17300
219,,0.09002717584371567,17349
219,0.09346561878919601,,17379
220,,0.19670972228050232,17399
220,,0.15033280849456787,17449
220,0.15817919373512268,,17458
221,,0.1401629000902176,17499
221,0.13253241777420044,,17537
222,,0.11358606815338135,17549
222,,0.13649648427963257,17599
222,0.12279888987541199,,17616
223,,0.13653019070625305,17649
223,0.11747996509075165,,17695
224,,0.09527397900819778,17699
224,,0.14949877560138702,17749
224,0.1093306615948677,,17774
225,,0.0915956199169159,17799
225,,0.08584888279438019,17849
225,0.10691291838884354,,17853
226,,0.10479092597961426,17899
226,0.105835922062397,,17932
227,,0.08257947862148285,17949
227,,0.11895588040351868,17999
227,0.10325737297534943,,18011
228,,0.11936094611883163,18049
228,0.09939566999673843,,18090
229,,0.0965476930141449,18099
229,,0.10179504752159119,18149
229,0.09661410748958588,,18169
230,,0.13443352282047272,18199
230,0.09475277364253998,,18248
231,,0.09583567827939987,18249
231,,0.09497436881065369,18299
231,0.09413819015026093,,18327
232,,0.11024954915046692,18349
232,,0.08005063980817795,18399
232,0.09115274995565414,,18406
233,,0.07961851358413696,18449
233,0.08800506591796875,,18485
234,,0.08440053462982178,18499
234,,0.10660457611083984,18549
234,0.0880436971783638,,18564
235,,0.10613442957401276,18599
235,0.08652634918689728,,18643
236,,0.05724817514419556,18649
236,,0.0750586986541748,18699
236,0.0863795056939125,,18722
237,,0.08261800557374954,18749
237,,0.07467828691005707,18799
237,0.08370426297187805,,18801
238,,0.07526412606239319,18849
238,0.08322571218013763,,18880
239,,0.10675115883350372,18899
239,,0.11601148545742035,18949
239,0.08183722198009491,,18959
240,,0.1423351764678955,18999
240,0.133162260055542,,19038
241,,0.10594265162944794,19049
241,,0.09199412167072296,19099
241,0.10986211150884628,,19117
242,,0.07646762579679489,19149
242,0.10546532273292542,,19196
243,,0.07295437157154083,19199
243,,0.09551184624433517,19249
243,0.09672807157039642,,19275
244,,0.07959484308958054,19299
244,,0.08404281735420227,19349
244,0.09055562317371368,,19354
245,,0.07597015798091888,19399
245,0.08936193585395813,,19433
246,,0.08228065818548203,19449
246,,0.09357599914073944,19499
246,0.08740849047899246,,19512
247,,0.07602854818105698,19549
247,0.0860014483332634,,19591
248,,0.084625244140625,19599
248,,0.04887087643146515,19649
248,0.08166965842247009,,19670
249,,0.08788052201271057,19699
249,,0.09127992391586304,19749
249,0.08484542369842529,,19749
250,,0.07448752224445343,19799
250,0.07951292395591736,,19828
251,,0.07350131869316101,19849
251,,0.08251523971557617,19899
251,0.08043137937784195,,19907
252,,0.0851525217294693,19949
252,0.07516191154718399,,19986
253,,0.08350072801113129,19999
253,,0.08396024256944656,20049
253,0.07784759998321533,,20065
254,,0.0752374678850174,20099
254,0.07360076159238815,,20144
255,,0.06743718683719635,20149
255,,0.08270388841629028,20199
255,0.075851671397686,,20223
256,,0.09394636750221252,20249
256,,0.07694226503372192,20299
256,0.07352381944656372,,20302
257,,0.06731081753969193,20349
257,0.0693613737821579,,20381
258,,0.057735640555620193,20399
258,,0.09168780595064163,20449
258,0.06857159733772278,,20460
259,,0.0542413592338562,20499
259,0.06931184977293015,,20539
260,,0.10627361387014389,20549
260,,0.12701156735420227,20599
260,0.11529974639415741,,20618
261,,0.07207547873258591,20649
261,0.0998530387878418,,20697
262,,0.07291417568922043,20699
262,,0.09757741540670395,20749
262,0.09056837111711502,,20776
263,,0.07959344238042831,20799
263,,0.08639265596866608,20849
263,0.08629699796438217,,20855
264,,0.0793989822268486,20899
264,0.08301647007465363,,20934
265,,0.0766192227602005,20949
265,,0.10606559365987778,20999
265,0.0795438289642334,,21013
266,,0.05326457694172859,21049
266,0.0754149854183197,,21092
267,,0.058884672820568085,21099
267,,0.0663912445306778,21149
267,0.0742267370223999,,21171
268,,0.058914802968502045,21199
268,,0.07471248507499695,21249
268,0.07267274707555771,,21250
269,,0.07641345262527466,21299
269,0.07135342061519623,,21329
270,,0.0796981155872345,21349
270,,0.07299788296222687,21399
270,0.07154620438814163,,21408
271,,0.0670066848397255,21449
271,0.06755790114402771,,21487
272,,0.07583288848400116,21499
272,,0.07309748232364655,21549
272,0.06806211173534393,,21566
273,,0.0651998296380043,21599
273,0.06875814497470856,,21645
274,,0.047947607934474945,21649
274,,0.06185215711593628,21699
274,0.06464376300573349,,21724
275,,0.06511028110980988,21749
275,,0.06493161618709564,21799
275,0.06664520502090454,,21803
276,,0.051516782492399216,21849
276,0.0649431124329567,,21882
277,,0.05387464165687561,21899
277,,0.06880228966474533,21949
277,0.06397081166505814,,21961
278,,0.05948829650878906,21999
278,0.06293966621160507,,22040
279,,0.05887746065855026,22049
279,,0.08084894716739655,22099
279,0.06269694119691849,,22119
280,,0.08379797637462616,22149
280,0.10743805021047592,,22198
281,,0.08458513021469116,22199
281,,0.08594002574682236,22249
281,0.09078884869813919,,22277
282,,0.0824580192565918,22299
282,,0.07886504381895065,22349
282,0.07993506640195847,,22356
283,,0.09979312121868134,22399
283,0.07905598729848862,,22435
284,,0.06533733755350113,22449
284,,0.07054130733013153,22499
284,0.07280044257640839,,22514
285,,0.08809784799814224,22549
285,0.07331658899784088,,22593
286,,0.05462422966957092,22599
286,,0.051282621920108795,22649
286,0.06997402012348175,,22672
287,,0.044480424374341965,22699
287,,0.07823672890663147,22749
287,0.06961984932422638,,22751
288,,0.0687844306230545,22799
288,0.06696715950965881,,22830
289,,0.06284196674823761,22849
289,,0.05875410884618759,22899
289,0.06697076559066772,,22909
290,,0.05519767850637436,22949
290,0.06413235515356064,,22988
291,,0.07457919418811798,22999
291,,0.06319661438465118,23049
291,0.06184009835124016,,23067
292,,0.07352878898382187,23099
292,0.06309926509857178,,23146
293,,0.04817957431077957,23149
293,,0.07570573687553406,23199
293,0.06325310468673706,,23225
294,,0.05219138413667679,23249
294,,0.061074309051036835,23299
294,0.06015467643737793,,23304
295,,0.0536361001431942,23349
295,0.06283940374851227,,23383
296,,0.06500618904829025,23399
296,,0.08179329335689545,23449
296,0.06367571651935577,,23462
297,,0.061825793236494064,23499
297,0.05899808183312416,,23541
298,,0.05188221484422684,23549
298,,0.06165924295783043,23599
298,0.057850517332553864,,23620
299,,0.07945627719163895,23649
299,,0.11133428663015366,23699
299,0.06020718440413475,,23699
300,,0.12296200543642044,23749
300,0.09652279317378998,,23778
301,,0.08650778234004974,23799
301,,0.10303081572055817,23849
301,0.08290035277605057,,23857
302,,0.05970031023025513,23899
302,0.07685484737157822,,23936
303,,0.07599753886461258,23949
303,,0.06952009350061417,23999
303,0.0737214982509613,,24015
304,,0.05371594801545143,24049
304,0.06706033647060394,,24094
305,,0.06870412826538086,24099
305,,0.06000657379627228,24149
305,0.06688828766345978,,24173
306,,0.06751630455255508,24199
306,,0.06257861852645874,24249
306,0.06373697519302368,,24252
307,,0.05615203082561493,24299
307,0.06259150058031082,,24331
308,,0.07160913944244385,24349
308,,0.056642644107341766,24399
308,0.06160934269428253,,24410
309,,0.07502111792564392,24449
309,0.06450562179088593,,24489
310,,0.05403130501508713,24499
310,,0.057637669146060944,24549
310,0.060237910598516464,,24568
311,,0.053171608597040176,24599
311,0.05762798339128494,,24647
312,,0.04978794977068901,24649
312,,0.06753478199243546,24699
312,0.057105932384729385,,24726
313,,0.05196135491132736,24749
313,,0.06562687456607819,24799
313,0.05678389221429825,,24805
314,,0.05984295532107353,24849
314,0.055428773164749146,,24884
315,,0.07403500378131866,24899
315,,0.05594576150178909,24949
315,0.05842995643615723,,24963
316,,0.05211746692657471,24999
316,0.054072894155979156,,25042
317,,0.042665231972932816,25049
317,,0.05067664384841919,25099
317,0.053182512521743774,,25121
318,,0.05073218792676926,25149
318,,0.05981896072626114,25199
318,0.05185358226299286,,25200
319,,0.05218973755836487,25249
319,0.05487818643450737,,25279
320,,0.08393404632806778,25299
320,,0.09158734232187271,25349
320,0.08844339847564697,,25358
321,,0.061795253306627274,25399
321,0.0786038190126419,,25437
322,,0.06714905053377151,25449
322,,0.07773744314908981,25499
322,0.07184125483036041,,25516
323,,0.05413033813238144,25549
323,0.06881316006183624,,25595
324,,0.04657551646232605,25599
324,,0.05556590482592583,25649
324,0.06462526321411133,,25674
325,,0.07890349626541138,25699
325,,0.06936421990394592,25749
325,0.059745099395513535,,25753
326,,0.07527123391628265,25799
326,0.059511832892894745,,25832
327,,0.05384431779384613,25849
327,,0.07169719785451889,25899
327,0.058760639280080795,,25911
328,,0.06471125036478043,25949
328,0.05621710792183876,,25990
329,,0.04619485139846802,25999
329,,0.059364933520555496,26049
329,0.05602278560400009,,26069
330,,0.04888167977333069,26099
330,0.0563790462911129,,26148
331,,0.04137229174375534,26149
331,,0.05739607661962509,26199
331,0.05382325500249863,,26227
332,,0.05042243003845215,26249
332,,0.04896374046802521,26299
332,0.053540922701358795,,26306
333,,0.044303975999355316,26349
333,0.0525430291891098,,26385
334,,0.05644380301237106,26399
334,,0.04838167876005173,26449
334,0.05172955244779587,,26464
335,,0.05307438597083092,26499
335,0.05044429376721382,,26543
336,,0.049204207956790924,26549
336,,0.06440190970897675,26599
336,0.05075995624065399,,26622
337,,0.04927012696862221,26649
337,,0.039782311767339706,26699
337,0.051710374653339386,,26701
338,,0.04753218591213226,26749
338,0.05028534680604935,,26780
339,,0.06280216574668884,26799
339,,0.05018273741006851,26849
339,0.048562925308942795,,26859
340,,0.082887202501297,26899
340,0.08520712703466415,,26938
341,,0.0805397480726242,26949
341,,0.08731053024530411,26999
341,0.07265865802764893,,27017
342,,0.058114998042583466,27049
342,0.06607411056756973,,27096
343,,0.0654798150062561,27099
343,,0.06286375224590302,27149
343,0.0616598017513752,,27175
344,,0.0533987320959568,27199
344,,0.0610545389354229,27249
344,0.06284990906715393,,27254
345,,0.05207575112581253,27299
345,0.061047691851854324,,27333
346,,0.04443657398223877,27349
346,,0.062271859496831894,27399
346,0.05675452947616577,,27412
347,,0.05674218386411667,27449
347,0.05728810280561447,,27491
348,,0.05028488487005234,27499
348,,0.061366304755210876,27549
348,0.05402675271034241,,27570
349,,0.05046354979276657,27599
349,,0.07678507268428802,27649
349,0.053899332880973816,,27649
350,,0.04803929477930069,27699
350,0.05407264828681946,,27728
351,,0.06353960931301117,27749
351,,0.0660618469119072,27799
351,0.052576445043087006,,27807
352,,0.050280019640922546,27849
352,0.05210200324654579,,27886
353,,0.058800678700208664,27899
353,,0.07931801676750183,27949
353,0.053562410175800323,,27965
354,,0.048179879784584045,27999
354,0.050419773906469345,,28044
355,,0.05528530478477478,28049
355,,0.058089956641197205,28099
355,0.0496215745806694,,28123
356,,0.03766098618507385,28149
356,,0.0689292773604393,28199
356,0.04932425171136856,,28202
357,,0.061909019947052,28249
357,0.048423610627651215,,28281
358,,0.04955923557281494,28299
358,,0.0618322528898716,28349
358,0.05188147723674774,,28360
359,,0.04674810171127319,28399
359,0.048438478261232376,,28439
360,,0.07688196003437042,28449
360,,0.08583615720272064,28499
360,0.08437207341194153,,28518
361,,0.07934767752885818,28549
361,0.07192844897508621,,28597
362,,0.06497736275196075,28599
362,,0.061206281185150146,28649
362,0.06511805206537247,,28676
363,,0.06406305730342865,28699
363,,0.05776357278227806,28749
