epoch,step,train_loss
0,49,2.8361194133758545
1,99,4.41298770904541
2,149,4.952693462371826
3,199,8.318952560424805
4,249,5.8885626792907715
5,299,10.184662818908691
6,349,6.803247928619385
7,399,1.2525781393051147
8,449,3.863027811050415
9,499,6.914098739624023
10,549,5.09987735748291
11,599,6.453784465789795
12,649,4.584071636199951
13,699,3.335740804672241
