epoch,step,train_loss
0,49,5.544151306152344
1,99,7.651206016540527
2,149,1.8340587615966797
3,199,3.318557024002075
4,249,8.44051456451416
5,299,2.58730149269104
6,349,7.722251892089844
7,399,7.263605117797852
8,449,5.489842414855957
9,499,2.6534149646759033
